,tau,fees_R_X,fees_R_Y
119,198070,-1.462221714133320487938767814952851683816925359891E-7,-63.6055610342636463270593003613164859459314265412
120,198080,7.783298719043491447035327212230967084961723113574E-7,364.2838933177581003979053889845004510025722158478
121,198090,-6.043297065312828014648431340481285995885000723506E-7,-289.7414457101444231323653158062133114151587819033
122,198100,0.0000054439925464868712427351926582200696218018888789893,3209.7884573296085055344057918164338507632169933491
123,198110,-0.000001216592953497731833484845463067585342097617629490,-592.2353064911702522289104868709680305194515571753
124,198120,-0.0000039872644200931549941642732934776542535149093661179,-2504.4386928765724852457071036377254112262121560128
125,198130,0.0000045171984978673387479043407084936833025004287858189,2732.8936394810785449622850609129186076820858221094
126,198140,7.59307953497783456252086887917620272631839754869E-7,400.3071646106332964144995902541578611404274361779
127,198150,-0.000001372775030829535758167787409075777766423639855017,-665.7497697839756969266170313159742454670912866388
128,198160,4.37220899945916778202820508697594350569109399648E-7,186.4618675437121609574186670413531373217873125534
129,198170,-1.41651539394767163871904890971831601159439918398E-7,-59.6841237160062746300458746937150755575480020662
130,198180,-0.0000037839815018244164247461093844428135580054376929898,-2397.6604219397151953411416032739832137655857186911
131,198190,-4.921594039214572137069389917405381848688349219362E-7,-243.3010097843482284044074981472109089337732106489
132,198200,0.0000015936248988956244640502111782081192839091482487214,949.8624243908952460984146460573471420780460676554
133,198210,0.0000035648435959862666870171920429172984484502024940356,2135.9406601570728113332654560706189562038424421436
134,198220,-0.0000046229457885311702088032924112251490573574499022145,-2824.9442557942065830157493401932070909605773463214
135,198230,0.0000038957910889649022274188335209937521205871439990635,2445.2018312230707754818152751432630528981733505382
136,198240,-1.06579705827143643184520523629082851214833150853E-7,-45.2857020479566093191250903376168838112677518992
137,198250,-8.55310069039094233850829609009458784614264172140E-7,-425.7487153308803221574807107900154779204301453618
138,198260,9.91679766198935628562872788747406191991747856832E-7,483.3811764305097484735598609713434993773970755833
139,198270,-0.0000044148823780503195985004028270731336610475225826158,-2700.2329694561985890919986728992833315487501376952
140,198280,0.0000044196186662552418317257456522937673153923880786708,2702.1733892272679918281327879670131404710508648836
141,198290,-0.000001500185508574477206745403544158244473745762110731,-812.0660239226432036113268254087548151272595771748
142,198300,-0.0000023434085071045138325468102564598427705698495090871,-1612.0371831026608250390523959894330857839962733509
143,198310,-1.548209299410820216838725471081201240066820696309E-7,-77.1341875634258203531781246024738858199096155711
144,198320,0.0000035254253148899002472065824290306174025352398461000,2296.3763325214983139887453383218712279447721507391
145,198330,-0.0000033921145403090390328660030728370003064547465559111,-2228.8186385808747371680485616832582826381207948146
146,198340,-0.0000088918639775725977472572886806188910644654283329229,-2878.2109091114785163017177979541284895099146372192
147,198350,0.0000090810934369826296820413786026761942790683115299532,2958.0793334711027317953844891476697654897683158176
148,198360,-0.0000090810934369826296820413786026761942790683115299532,-2958.0793334711027317953844891476697654897683158176
149,198370,0.000013406572665014860155076641128503664797799972451782,5658.7238566617447539971955184414294291058521391807
150,198380,-0.000013406572665014860155076641128503664797799972451782,-5658.7238566617447539971955184414294291058521391807
151,198390,0.0000085193985333189772105158391786447102924135081975335,2684.9477838210532196360677236159261670957157582977
152,198400,-0.0000041649502114027468301072052864284257491881190159734,28.8232744058660161167611990079544198464288751769
153,198410,0.0000083933620220003313430699845071166572536278241207129,2593.6857851678874265613232315067868096363102777212
154,198420,-0.0000036092913619167299419401313167177885663159387681280,-2325.6471974595472546532909643084974820513480976090
155,198430,-5.775101259284927876974413315960066566475834321119E-7,-279.6268253674043093848068212932029933608322260676
156,198440,0.0000041403980808935121549054457021138798800787903254999,2585.1728972821504546733483432608687467183777639892
157,198450,-0.0000041269070313745416880732333343043961007592055340591,-2579.5448945601797131033222814756285796898027704554
158,198460,0.0000041543402697061906727023976249771923190913641490471,2591.0735591500921967246003606664106337536022205481
159,198470,-0.000001408538643726957599451194771850962854119597059116,-802.4690660567943979290346077390558332068261066878
160,198480,-0.0000027413144408309056374662159337062467621827986927211,-1787.0510939782430138627388510774619723468184428678
161,198490,0.0000051136885608245435742366646459186839679629426068831,3085.8452469604713322765853036114406737054808738201
162,198500,-0.0000045000191554795759454358401135165079880225696566644,-2790.8412975385945053476851431692876859638502789822
