,tau,fees_R_X,fees_R_Y
178,198780,1.4842370302782224605063777654446938274735056565487E-9,0.56912639204947283260036843608563451853571029535533
179,198810,-6.1123590185135880614005571575984614807388683825489E-7,-332.10043005996670547743708077336690865162619061436
180,198820,-2.1039182862181857122560654694279645628124281552708E-7,-93.530587782859963286630746299505505312401821656929
181,198830,-0.0000036786615571010070762277031758266541056121185259843,-2385.1917004693644040310899456320683748568714358823
182,198840,0.0000047133603172889773279619101811955903300198485228459,2916.0758468856671964112235321556666612104922315220
183,198850,-0.0000044753555753066041379531040010397851938495869143717,-2796.4995041963987049029188215225139111825468537248
184,198860,0.0000035634412617578063044288350953335625646511951163478,2320.1036987044292242890327134890028627889910626776
185,198870,-0.0000035444769826971822233962834858138459826112572748156,-2311.8966684919285722674683674553819217225736283267
186,198880,0.0000029037855338746982062678011418464584645930366037101,1971.4056938233752100192500155403648301594253040804
187,198890,-0.0000028827515188569019695596716747214331827769662480106,-1962.2841829165465083687454125285571037111321397726
188,198900,2.3773157093761781709598204475998312389697837843837E-7,116.84236434464858813478857078314116833770787476106
189,198910,-2.1538240718741123854134251191002277910619123279079E-7,-107.13147414628641711536264371409816677484778433551
190,198920,0.0000034987328212123967384183784145700612566079651739959,2291.6138888528278008459914291494564281287159576378
191,198930,-0.0000034877638763136437487141243770829112494275697728462,-2286.8339402892127306570400418586572720183779590800
192,198940,0.0000035035807360175696919731600172027183075043589500917,2293.7383348198512177972289849043688943013052685068
193,198950,-0.0000034712860783840995204736499589142785111970519301984,-2279.6636000659595849351222347120248424201909845110
194,198960,0.0000036148564077772378968212188957929945875613328963587,2343.6467031643226036362592166159214944532544653760
195,198970,-0.0000038130665257759503098870541353379075838200963134601,-2445.8628845086934366929463847742716675954215721512
196,198980,3.5091276989326787412494899393748952426630070056798E-7,175.83130055012889631878801653487124487168225324081
197,198990,-1.1047322680012383406275189082918904883833873790073E-7,-55.137463443374486980459954696960365504967297236380
198,199000,1.0419043782148683826608062731667559646239893796419E-7,50.170413593821752997265462236504224110150022211793
199,199010,-8.3975595934724676166311623635517462035095121884693E-8,-41.295979320988804386581050680918366019304005736810
200,199020,0.0000035133558891633078383300314502132109679181571569125,2298.6475675659459379500871393050359403359852805141
201,199030,4.9103896636156114662927542121482671921881432810718E-8,21.958828224964263525320502268597370854200392388520
202,199040,-8.3547737710793022640211618624452188458159947655495E-8,-37.530640759353299100441381525550667159222311893210
203,199050,-4.1134108157629200930710513821959156592955629967606E-8,-18.598746060998550440564087917764533529228869289517
204,199060,1.3293609919709434966661884684053620685383169518404E-7,59.780843002605493647918595658844034109203650297353
205,199070,-1.6522668545080392581631808826715246846220651893234E-7,-74.943606869805663315501643335152547205599077142970
206,199080,1.3574656453734206350825359273536519846513027861899E-7,61.648147045589778335300686982780853682808335714764
207,199090,-6.2877452824306395305934447913829932169185922934064E-8,-28.366555242684642793645878141055134974333573520667
208,199100,-0.0000036314371924617390034945060494745389038698370918572,-2365.4051036523517891678976147361566835233509393404
209,199110,0.0000044549998255850110855315682090693399962475674486707,2803.6714672299875589360036106862553866350733403081
210,199120,-0.0000040073778953075731735256615014742866689793191171214,-2578.6731755029381837218868414406293961625720353545
211,199130,-4.0344387998751428125787204899871529362362071187855E-7,-204.54811810191808859066201558908472855537640328449
212,199140,0.0000036515560133075412813604194403716184671908091838519,2373.8305964320980725926328522575801955647698060095
213,199150,-3.2482357519185582014415990718542054069044016048028E-7,-175.18943605416196787715451637764028731876377370010
214,199160,-0.0000016841957401106654519486320873505901500881616817998,-1112.5334100664206545036416221228715864092265515372
215,199170,0.0000020210200052506481987266468486564774134973073807378,1293.0744518321867223357972480523246338376328114876
216,199180,-3.9674303231132704090711794419499885579095093733056E-8,-17.988227945380687984893820681104934915199087026348
217,199190,-0.0000033814347757262467540101477080699054174091662911569,-2239.6254345342352931691105013687422842351493831736
